"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"ZSCAN18","protein_coding","ENSG00000121413","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"PEX16","protein_coding","ENSG00000121680","The protein encoded by this gene is an integral peroxisomal membrane protein. An inactivating nonsense mutation localized to this gene was observed in a patient with Zellweger syndrome of the complementation group CGD/CG9. Expression of this gene product morphologically and biochemically restores the formation of new peroxisomes, suggesting a role in peroxisome organization and biogenesis. Alternative splicing has been observed for this gene and two variants have been described. [provided by RefSeq, Jul 2008]"
"UBL3","protein_coding","ENSG00000122042","Located in extracellular exosome. [provided by Alliance of Genome Resources, Apr 2022]"
"FYTTD1","protein_coding","ENSG00000122068","Enables mRNA binding activity. Involved in mRNA export from nucleus. Located in nuclear speck. [provided by Alliance of Genome Resources, Apr 2022]"
"COPA","protein_coding","ENSG00000122218","In eukaryotic cells, protein transport between the endoplasmic reticulum and Golgi compartments is mediated in part by non-clathrin-coated vesicular coat proteins (COPs). Seven coat proteins have been identified, and they represent subunits of a complex known as coatomer. The subunits are designated alpha-COP, beta-COP, beta-prime-COP, gamma-COP, delta-COP, epsilon-COP, and zeta-COP. The alpha-COP, encoded by COPA, shares high sequence similarity with RET1P, the alpha subunit of the coatomer complex in yeast. Also, the N-terminal 25 amino acids of alpha-COP encode the bioactive peptide, xenin, which stimulates exocrine pancreatic secretion and may act as a gastrointestinal hormone. Alternative splicing results in multiple splice forms encoding distinct isoforms. [provided by RefSeq, Jul 2008]"
"NT5C3A","protein_coding","ENSG00000122643","This gene encodes a member of the 5'-nucleotidase family of enzymes that catalyze the dephosphorylation of nucleoside 5'-monophosphates. The encoded protein is the type 1 isozyme of pyrimidine 5' nucleotidase and catalyzes the dephosphorylation of pyrimidine 5' monophosphates. Mutations in this gene are a cause of hemolytic anemia due to uridine 5-prime monophosphate hydrolase deficiency. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene, and pseudogenes of this gene are located on the long arm of chromosomes 3 and 4. [provided by RefSeq, Mar 2012]"
"CCZ1","protein_coding","ENSG00000122674","Enables guanyl-nucleotide exchange factor activity. Predicted to be involved in vesicle-mediated transport. Located in intracellular membrane-bounded organelle. Part of Mon1-Ccz1 complex. [provided by Alliance of Genome Resources, Apr 2022]"
"SLC25A51","protein_coding","ENSG00000122696","Enables NAD transmembrane transporter activity. Involved in mitochondrial NAD transmembrane transport. Located in mitochondrion. Is active in mitochondrial inner membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"VPS26A","protein_coding","ENSG00000122958","This gene belongs to a group of vacuolar protein sorting (VPS) genes. The encoded protein is a component of a large multimeric complex, termed the retromer complex, involved in retrograde transport of proteins from endosomes to the trans-Golgi network. The close structural similarity between the yeast and human proteins that make up this complex suggests a similarity in function. Expression studies in yeast and mammalian cells indicate that this protein interacts directly with VPS35, which serves as the core of the retromer complex. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jul 2008]"
"TRIR","protein_coding","ENSG00000123144","Enables 3'-5' exonuclease activity and 5'-3' exonuclease activity. Involved in RNA phosphodiester bond hydrolysis, exonucleolytic and rRNA catabolic process. [provided by Alliance of Genome Resources, Apr 2022]"
"ZC3H13","protein_coding","ENSG00000123200","Enables RNA binding activity. Involved in mRNA methylation. Located in nuclear speck. Part of RNA N6-methyladenosine methyltransferase complex. [provided by Alliance of Genome Resources, Apr 2022]"
"NLN","protein_coding","ENSG00000123213","This gene encodes a member of the metallopeptidase M3 protein family that cleaves neurotensin at the Pro10-Tyr11 bond, leading to the formation of neurotensin(1-10) and neurotensin(11-13). The encoded protein is likely involved in the termination of the neurotensinergic signal in the central nervous system and in the gastrointestinal tract.[provided by RefSeq, Jun 2010]"
"ORMDL2","protein_coding","ENSG00000123353","Involved in ceramide metabolic process. Acts upstream of or within negative regulation of ceramide biosynthetic process. Located in endoplasmic reticulum. [provided by Alliance of Genome Resources, Apr 2022]"
"AMD1","protein_coding","ENSG00000123505","This gene encodes an important intermediate enzyme in polyamine biosynthesis. The polyamines spermine, spermidine, and putrescine are low-molecular-weight aliphatic amines essential for cellular proliferation and tumor promotion. Multiple alternatively spliced transcript variants have been identified. Pseudogenes of this gene are found on chromosomes 5, 6, 10, X and Y. [provided by RefSeq, Dec 2013]"
"USP45","protein_coding","ENSG00000123552","The protein encoded by this gene is a deubiquitylase that binds ERCC1, the catalytic subunit of the XPF-ERCC1 DNA repair endonuclease. This endonuclease is a critical regulator of DNA repair processes, and the deubiquitylase activity of the encoded protein is important for maintaining the DNA repair ability of XPF-ERCC1. [provided by RefSeq, Sep 2016]"
"C4BPA","protein_coding","ENSG00000123838","This gene encodes a member of a superfamily of proteins composed predominantly of tandemly arrayed short consensus repeats of approximately 60 amino acids. Along with a single, unique beta-chain, seven identical alpha-chains encoded by this gene assemble into the predominant isoform of C4b-binding protein, a multimeric protein that controls activation of the complement cascade through the classical pathway. The genes encoding both alpha and beta chains are located adjacent to each other on human chromosome 1 in the regulator of complement activation gene cluster. Two pseudogenes of this gene are also found in the cluster. [provided by RefSeq, Jul 2008]"
"GCNT7","protein_coding","ENSG00000124091","Predicted to enable acetylglucosaminyltransferase activity. Predicted to be involved in protein glycosylation. Predicted to be located in Golgi membrane. Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"FAM209A","protein_coding","ENSG00000124103","Located in extracellular exosome and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"PIGT","protein_coding","ENSG00000124155","This gene encodes a protein that is involved in glycosylphosphatidylinositol (GPI)-anchor biosynthesis. The GPI-anchor is a glycolipid found on many blood cells and serves to anchor proteins to the cell surface. This protein is an essential component of the multisubunit enzyme, GPI transamidase. GPI transamidase mediates GPI anchoring in the endoplasmic reticulum, by catalyzing the transfer of fully assembled GPI units to proteins. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, May 2012]"
"ATP5F1E","protein_coding","ENSG00000124172","This gene encodes a subunit of mitochondrial ATP synthase. Mitochondrial ATP synthase catalyzes ATP synthesis, utilizing an electrochemical gradient of protons across the inner membrane during oxidative phosphorylation. ATP synthase is composed of two linked multi-subunit complexes: the soluble catalytic core, F1, and the membrane-spanning component, Fo, comprising the proton channel. The catalytic portion of mitochondrial ATP synthase consists of 5 different subunits (alpha, beta, gamma, delta, and epsilon) assembled with a stoichiometry of 3 alpha, 3 beta, and a single representative of the other 3. The proton channel consists of three main subunits (a, b, c). This gene encodes the epsilon subunit of the catalytic core. Two pseudogenes of this gene are located on chromosomes 4 and 13. Read-through transcripts that include exons from this gene are expressed from the upstream gene SLMO2.[provided by RefSeq, Mar 2011]"
"MTRR","protein_coding","ENSG00000124275","This gene encodes a member of the ferredoxin-NADP(+) reductase (FNR) family of electron transferases. This protein functions in the synthesis of methionine by regenerating methionine synthase to a functional state. Because methionine synthesis requires methyl-group transfer by a folate donor, activity of the encoded enzyme is important for folate metabolism and cellular methylation. Mutations in this gene can cause homocystinuria-megaloblastic anemia, cbl E type. Alternative splicing of this gene results in multiple transcript variants. [provided by RefSeq, Dec 2015]"
"FASTKD3","protein_coding","ENSG00000124279","This gene encodes a member of a small family of Fas-activated serine/threonine kinase domain (FASTKD) containing proteins that share an amino terminal mitochondrial targeting domain and multiple carboxy terminal FAST domains as well as a putative RNA-binding RAP domain. The members of this family are ubiquitously expressed and are generally most abundant in mitochondria-enriched tissues such as heart, skeletal muscle and brown-adipose tissue. Some members of this protein family may play a role in apoptosis. The protein encoded by this gene interacts with components of the mitochondrial respiratory and translation networks. A pseudogene of this gene is also present on chromosome 5. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2013]"
"VAMP7","protein_coding","ENSG00000124333","This gene encodes a transmembrane protein that is a member of the soluble N-ethylmaleimide-sensitive factor attachment protein receptor (SNARE) family. The encoded protein localizes to late endosomes and lysosomes and is involved in the fusion of transport vesicles to their target membranes. Alternate splicing results in multiple transcript variants.[provided by RefSeq, Jun 2010]"
"USP9X","protein_coding","ENSG00000124486","This gene is a member of the peptidase C19 family and encodes a protein that is similar to ubiquitin-specific proteases. Though this gene is located on the X chromosome, it escapes X-inactivation. Mutations in this gene have been associated with Turner syndrome. Alternate transcriptional splice variants, encoding different isoforms, have been characterized. [provided by RefSeq, Jul 2008]"
"WRNIP1","protein_coding","ENSG00000124535","Werner's syndrome is a rare autosomal recessive disorder characterized by accelerated aging that is caused by defects in the Werner syndrome ATP-dependent helicase gene (WRN). The protein encoded by this gene interacts with the exonuclease-containing N-terminal portion of the Werner protein. This protein has a ubiquitin-binding zinc-finger domain in the N-terminus, an ATPase domain, and two leucine zipper motifs in the C-terminus. It has sequence similarity to replication factor C family proteins and is conserved from E. coli to human. This protein likely accumulates at sites of DNA damage by interacting with polyubiquinated proteins and also binds to DNA polymerase delta and increases the initiation frequency of DNA polymerase delta-mediated DNA synthesis. This protein also interacts with nucleoporins at nuclear pore complexes. Two transcript variants encoding different isoforms have been isolated for this gene. [provided by RefSeq, Jul 2012]"
"XPO5","protein_coding","ENSG00000124571","This gene encodes a member of the karyopherin family that is required for the transport of small RNAs and double-stranded RNA-binding proteins from the nucleus to the cytoplasm. The encoded protein translocates cargo through the nuclear pore complex in a RanGTP-dependent process. [provided by RefSeq, Aug 2011]"
"RIOK1","protein_coding","ENSG00000124784","The protein encoded by this gene competes with pICln for inclusion in the protein arginine methyltransferase 5 complex. This complex targets substrates for dimethylation. The encoded protein is essential for the last steps in the maturation of 40S subunits. [provided by RefSeq, Jan 2017]"
"EMC3","protein_coding","ENSG00000125037","Contributes to membrane insertase activity. Involved in protein insertion into ER membrane by stop-transfer membrane-anchor sequence and tail-anchored membrane protein insertion into ER membrane. Is integral component of endoplasmic reticulum membrane. Part of EMC complex. [provided by Alliance of Genome Resources, Apr 2022]"
"TM9SF2","protein_coding","ENSG00000125304","This gene encodes a member of the transmembrane 9 superfamily. The encoded 76 kDa protein localizes to early endosomes in human cells. The encoded protein possesses a conserved and highly hydrophobic C-terminal domain which contains nine transmembrane domains. The protein may play a role in small molecule transport or act as an ion channel. A pseudogene associated with this gene is located on the X chromosome. [provided by RefSeq, Oct 2012]"
"GTF3C4","protein_coding","ENSG00000125484","Predicted to enable enzyme activator activity. Predicted to contribute to DNA binding activity. Predicted to be involved in 5S class rRNA transcription by RNA polymerase III and tRNA transcription by RNA polymerase III. Located in mitochondrion and nucleoplasm. Part of transcription factor TFIIIC complex. [provided by Alliance of Genome Resources, Apr 2022]"
"POLR1B","protein_coding","ENSG00000125630","Eukaryotic RNA polymerase I (pol I) is responsible for the transcription of ribosomal RNA (rRNA) genes and production of rRNA, the primary component of ribosomes. Pol I is a multisubunit enzyme composed of 6 to 14 polypeptides, depending on the species. Most of the mass of the pol I complex derives from the 2 largest subunits, Rpa1 and Rpa2 in yeast. POLR1B is homologous to Rpa2 (Seither and Grummt, 1996 [PubMed 8921381]).[supplied by OMIM, Mar 2008]"
"ROMO1","protein_coding","ENSG00000125995","The protein encoded by this gene is a mitochondrial membrane protein that is responsible for increasing the level of reactive oxygen species (ROS) in cells. The protein also has antimicrobial activity against a variety of bacteria by inducing bacterial membrane breakage. [provided by RefSeq, Nov 2014]"
"HECTD3","protein_coding","ENSG00000126107","The protein encoded by this gene transfers ubiquitin from an E2 ubiquitin-conjugating enzyme to targeted substrates, leading to the degradation of those substrates. The encoded protein has been shown to transfer ubiquitin to TRIOBP to facilitate cell cycle progression, and to STX8. [provided by RefSeq, Dec 2012]"
"RBM42","protein_coding","ENSG00000126254","Enables RNA binding activity. Predicted to act upstream of or within negative regulation of mRNA splicing, via spliceosome. Predicted to be located in cytoplasm and nucleus. Predicted to be part of ribonucleoprotein complex. [provided by Alliance of Genome Resources, Apr 2022]"
"UBA2","protein_coding","ENSG00000126261","Posttranslational modification of proteins by the addition of the small protein SUMO (see SUMO1; MIM 601912), or sumoylation, regulates protein structure and intracellular localization. SAE1 (MIM 613294) and UBA2 form a heterodimer that functions as a SUMO-activating enzyme for the sumoylation of proteins (Okuma et al., 1999 [PubMed 9920803]).[supplied by OMIM, Mar 2010]"
"SBDS","protein_coding","ENSG00000126524","This gene encodes a highly conserved protein that plays an essential role in ribosome biogenesis. The encoded protein interacts with elongation factor-like GTPase 1 to disassociate eukaryotic initiation factor 6 from the late cytoplasmic pre-60S ribosomal subunit allowing assembly of the 80S subunit. Mutations within this gene are associated with the autosomal recessive disorder Shwachman-Bodian-Diamond syndrome. This gene has a closely linked pseudogene that is distally located. [provided by RefSeq, Jan 2017]"
"BECN1","protein_coding","ENSG00000126581","This gene encodes a protein that regulates autophagy, a catabolic process of degradation induced by starvation. The encoded protein is a component of the phosphatidylinositol-3-kinase (PI3K) complex which mediates vesicle-trafficking processes. This protein is thought to play a role in multiple cellular processes, including tumorigenesis, neurodegeneration and apoptosis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Sep 2015]"
"PCNX4","protein_coding","ENSG00000126773","Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"ATG14","protein_coding","ENSG00000126775","Enables GTPase binding activity. Involved in several processes, including macroautophagy; regulation of phosphorylation; and response to mitochondrial depolarisation. Acts upstream of or within endosome to lysosome transport. Located in autophagosome and phagophore assembly site membrane. Is extrinsic component of omegasome membrane and extrinsic component of phagophore assembly site membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"TRMT5","protein_coding","ENSG00000126814","tRNAs contain as many as 13 or 14 nucleotides that are modified posttranscriptionally by enzymes that are highly specific for particular nucleotides in the tRNA structure. TRMT5 methylates the N1 position of guanosine-37 (G37) in selected tRNAs using S-adenosyl methionine (Brule et al., 2004 [PubMed 15248782]).[supplied by OMIM, Mar 2008]"
"RHOT1","protein_coding","ENSG00000126858","Predicted to enable GTP binding activity and GTPase activity. Involved in cellular homeostasis; mitochondrial outer membrane permeabilization; and mitochondrion transport along microtubule. Is integral component of mitochondrial outer membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"DYRK2","protein_coding","ENSG00000127334"," DYRK2 belongs to a family of protein kinases whose members are presumed to be involved in cellular growth and/or development.  The family is defined by structural similarity of their kinase domains and their capability to autophosphorylate on tyrosine residues.  DYRK2 has demonstrated tyrosine autophosphorylation and catalyzed phosphorylation of histones H3 and H2B in vitro.  Two isoforms of DYRK2 have been isolated.  The predominant isoform, isoform 1, lacks a 5' terminal insert. [provided by RefSeq, Jul 2008]"
"UQCR11","protein_coding","ENSG00000127540","This gene encodes the smallest known component of the ubiquinol-cytochrome c reductase complex, which forms part of the mitochondrial respiratory chain. The encoded protein may function as a binding factor for the iron-sulfur protein in this complex. [provided by RefSeq, Oct 2009]"
"AAMP","protein_coding","ENSG00000127837","The gene is a member of the immunoglobulin superfamily. The encoded protein is associated with angiogenesis, with potential roles in endothelial tube formation and the migration of endothelial cells. It may also regulate smooth muscle cell migration via the RhoA pathway. The encoded protein can bind to heparin and may mediate heparin-sensitive cell adhesion. [provided by RefSeq, Oct 2014]"
"SGCE","protein_coding","ENSG00000127990","This gene encodes the epsilon member of the sarcoglycan family. Sarcoglycans are transmembrane proteins that are components of the dystrophin-glycoprotein complex, which link the actin cytoskeleton to the extracellular matrix. Unlike other family members which are predominantly expressed in striated muscle, the epsilon sarcoglycan is more broadly expressed. Mutations in this gene are associated with myoclonus-dystonia syndrome. This gene is imprinted, with preferential expression from the paternal allele. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. A pseudogene associated with this gene is located on chromosome 2. [provided by RefSeq, Oct 2016]"
"PSMG2","protein_coding","ENSG00000128789","Enables molecular adaptor activity. Involved in chaperone-mediated protein complex assembly. Located in nucleus. Part of chaperone complex. [provided by Alliance of Genome Resources, Apr 2022]"
"RPAIN","protein_coding","ENSG00000129197","Predicted to enable metal ion binding activity. Acts upstream of or within several processes, including DNA metabolic process; protein import into nucleus; and response to UV. Located in PML body; cytoplasm; and fibrillar center. [provided by Alliance of Genome Resources, Apr 2022]"
"CCNT1","protein_coding","ENSG00000129315","This gene encodes a member of the highly conserved cyclin C subfamily. The encoded protein tightly associates with cyclin-dependent kinase 9, and is a major subunit of positive transcription elongation factor b (p-TEFb). In humans, there are multiple forms of positive transcription elongation factor b, which may include one of several different cyclins along with cyclin-dependent kinase 9. The complex containing the encoded cyclin and cyclin-dependent kinase 9 acts as a cofactor of human immunodeficiency virus type 1 (HIV-1) Tat protein, and is both necessary and sufficient for full activation of viral transcription. This cyclin and its kinase partner are also involved in triggering transcript elongation through phosphorylation of the carboxy-terminal domain of the largest RNA polymerase II subunit. Overexpression of this gene is implicated in tumor growth. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Apr 2013]"
"RAB2B","protein_coding","ENSG00000129472","Members of the Rab protein family are nontransforming monomeric GTP-binding proteins of the Ras superfamily that contain 4 highly conserved regions involved in GTP binding and hydrolysis. Rab proteins are prenylated, membrane-bound proteins involved in vesicular fusion and trafficking; see MIM 179508.[supplied by OMIM, Apr 2006]"
"TULP4","protein_coding","ENSG00000130338","Predicted to be involved in protein ubiquitination. Located in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"CHMP2A","protein_coding","ENSG00000130724","CHMP2A belongs to the chromatin-modifying protein/charged multivesicular body protein (CHMP) family. These proteins are components of ESCRT-III (endosomal sorting complex required for transport III), a complex involved in degradation of surface receptor proteins and formation of endocytic multivesicular bodies (MVBs). Some CHMPs have both nuclear and cytoplasmic/vesicular distributions, and one such CHMP, CHMP1A (MIM 164010), is required for both MVB formation and regulation of cell cycle progression (Tsang et al., 2006 [PubMed 16730941]).[supplied by OMIM, Mar 2008]"
"CAP1","protein_coding","ENSG00000131236","The protein encoded by this gene is related to the S. cerevisiae CAP protein, which is involved in the cyclic AMP pathway. The human protein is able to interact with other molecules of the same protein, as well as with CAP2 and actin. Alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Aug 2016]"
"RBSN","protein_coding","ENSG00000131381","This gene encodes a protein that belongs to the FYVE zinc finger family of proteins. The encoded protein interacts with Ras-related proteins that regulate membrane trafficking. A missense mutation in this gene is associated with a defect in the early endocytic pathway. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2014]"
"WDR44","protein_coding","ENSG00000131725","This gene encodes a protein that interacts with the small GTPase rab11. A similar protein in rat binds the GTP-containing active form of rab11. This protein may play a role in endosome recycling. Alternate splicing results in multiple transcript variants.[provided by RefSeq, May 2010]"
"ZCCHC9","protein_coding","ENSG00000131732","Enables RNA binding activity. Located in nucleolus and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"CCT6B","protein_coding","ENSG00000132141","This gene encodes a molecular chaperone that is a member of the chaperonin-containing TCP1 complex (CCT), also known as the TCP1 ring complex (TRiC). This complex consists of two identical stacked rings, each containing eight different proteins. Unfolded polypeptides enter the central cavity of the complex and are folded in an ATP-dependent manner. The complex folds various proteins, including actin and tubulin. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Feb 2015]"
"DHX30","protein_coding","ENSG00000132153","DEAD box proteins, characterized by the conserved motif Asp-Glu-Ala-Asp (DEAD), are putative RNA helicases. They are implicated in a number of cellular processes involving alteration of RNA secondary structure such as translation initiation, nuclear and mitochondrial splicing, and ribosome and spliceosome assembly. Based on their distribution patterns, some members of this DEAD box protein family are believed to be involved in embryogenesis, spermatogenesis, and cellular growth and division. The family member encoded by this gene is a mitochondrial nucleoid protein that associates with mitochondrial DNA. It has also been identified as a component of a transcriptional repressor complex that functions in retinal development, and it is required to optimize the function of the zinc-finger antiviral protein. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Feb 2013]"
"TIMM10B","protein_coding","ENSG00000132286","FXC1, or TIMM10B, belongs to a family of evolutionarily conserved proteins that are organized in heterooligomeric complexes in the mitochondrial intermembrane space. These proteins mediate the import and insertion of hydrophobic membrane proteins into the mitochondrial inner membrane.[supplied by OMIM, Apr 2004]"
"PTCD3","protein_coding","ENSG00000132300","Enables rRNA binding activity and ribosomal small subunit binding activity. Involved in mitochondrial translation. Located in several cellular components, including cytosol; mitochondrion; and nucleoplasm. Implicated in combined oxidative phosphorylation deficiency 51. [provided by Alliance of Genome Resources, Apr 2022]"
"PRKAA1","protein_coding","ENSG00000132356","The protein encoded by this gene belongs to the ser/thr protein kinase family. It is the catalytic subunit of the 5'-prime-AMP-activated protein kinase (AMPK). AMPK is a cellular energy sensor conserved in all eukaryotic cells. The kinase activity of AMPK is activated by the stimuli that increase the cellular AMP/ATP ratio. AMPK regulates the activities of a number of key metabolic enzymes through phosphorylation. It protects cells from stresses that cause ATP depletion by switching off ATP-consuming biosynthetic pathways. Alternatively spliced transcript variants encoding distinct isoforms have been observed. [provided by RefSeq, Jul 2008]"
"RPA1","protein_coding","ENSG00000132383","This gene encodes the largest subunit of the heterotrimeric Replication Protein A (RPA) complex, which binds to single-stranded DNA (ssDNA), forming a nucleoprotein complex that plays an important role in DNA metabolism, being involved in DNA replication, repair, recombination, telomere maintenance, and co-ordinating the cellular response to DNA damage through activation of the ataxia telangiectasia and Rad3-related protein (ATR) kinase. The nucleoprotein complex protects the single-stranded DNA from nucleases, prevents formation of secondary structures that would interfere with repair, and co-ordinates the recruitment and departure of different genome maintenance factors. This subunit contains four oligonucleotide/oligosaccharide-binding (OB) domains, though the majority of ssDNA binding occurs in two of these domains. The heterotrimeric complex has two different modes of ssDNA binding, a low-affinity and high-affinity mode, determined by which ssDNA binding domains are utilized. The different binding modes differ in the length of DNA bound and in the proteins with which it interacts, thereby playing a role in regulating different genomic maintenance pathways. [provided by RefSeq, Sep 2017]"
"UTP3","protein_coding","ENSG00000132467","Enables RNA binding activity. Predicted to be involved in brain development and maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA). Located in nucleolus. [provided by Alliance of Genome Resources, Apr 2022]"
"GPS2","protein_coding","ENSG00000132522","This gene encodes a protein involved in G protein-mitogen-activated protein kinase (MAPK) signaling cascades. When overexpressed in mammalian cells, this gene could potently suppress a RAS- and MAPK-mediated signal and interfere with JNK activity, suggesting that the function of this gene may be signal repression. The encoded protein is an integral subunit of the NCOR1-HDAC3 (nuclear receptor corepressor 1-histone deacetylase 3) complex, and it was shown that the complex inhibits JNK activation through this subunit and thus could potentially provide an alternative mechanism for hormone-mediated antagonism of AP1 (activator protein 1) function. [provided by RefSeq, Jul 2008]"
"VPS13B","protein_coding","ENSG00000132549","This gene encodes a potential transmembrane protein that may function in vesicle-mediated transport and sorting of proteins within the cell. This protein may play a role in the development and the function of the eye, hematological system, and central nervous system. Mutations in this gene have been associated with Cohen syndrome. Multiple splice variants encoding distinct isoforms have been identified for this gene. [provided by RefSeq, Jul 2008]"
"PCNA","protein_coding","ENSG00000132646","The protein encoded by this gene is found in the nucleus and is a cofactor of DNA polymerase delta. The encoded protein acts as a homotrimer and helps increase the processivity of leading strand synthesis during DNA replication. In response to DNA damage, this protein is ubiquitinated and is involved in the RAD6-dependent DNA repair pathway. Two transcript variants encoding the same protein have been found for this gene. Pseudogenes of this gene have been described on chromosome 4 and on the X chromosome. [provided by RefSeq, Jul 2008]"
"DAP3","protein_coding","ENSG00000132676","Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 28S subunit protein that also participates in apoptotic pathways which are initiated by tumor necrosis factor-alpha, Fas ligand, and gamma interferon. This protein potentially binds ATP/GTP and might be a functional partner of the mitoribosomal protein S27. Multiple alternatively spliced transcript variants encoding distinct isoforms have been found for this gene. Pseudogenes corresponding to this gene are found on chromosomes 1q and 2q. [provided by RefSeq, Dec 2010]"
"XPO4","protein_coding","ENSG00000132953","XPO4 belongs to a large family of karyopherins (see MIM 602738) that mediate the transport of proteins and other cargo between the nuclear and cytoplasmic compartments (Lipowsky et al., 2000 [PubMed 10944119]).[supplied by OMIM, Mar 2009]"
"SCO1","protein_coding","ENSG00000133028","Mammalian cytochrome c oxidase (COX) catalyzes the transfer of reducing equivalents from cytochrome c to molecular oxygen and pumps protons across the inner mitochondrial membrane. In yeast, 2 related COX assembly genes, SCO1 and SCO2 (synthesis of cytochrome c oxidase), enable subunits 1 and 2 to be incorporated into the holoprotein. This gene is the human homolog to the yeast SCO1 gene. [provided by RefSeq, Jul 2008]"
"CNDP2","protein_coding","ENSG00000133313","CNDP2, also known as tissue carnosinase and peptidase A (EC 3.4.13.18), is a nonspecific dipeptidase rather than a selective carnosinase (Teufel et al., 2003 [PubMed 12473676]).[supplied by OMIM, Mar 2008]"
"CEP20","protein_coding","ENSG00000133393","Enables identical protein binding activity. Involved in cilium assembly. Located in centriolar satellite and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"MKRN1","protein_coding","ENSG00000133606","This gene encodes a protein that belongs to a novel class of zinc finger proteins. The encoded protein functions as a transcriptional co-regulator, and as an E3 ubiquitin ligase that promotes the ubiquitination and proteasomal degradation of target proteins. The protein encoded by this gene is thought to regulate RNA polymerase II-catalyzed transcription. Substrates for this protein's E3 ubiquitin ligase activity include the capsid protein of the West Nile virus and the catalytic subunit of the telomerase ribonucleoprotein. This protein controls cell cycle arrest and apoptosis by regulating p21, a cell cycle regulator, and the tumor suppressor protein p53. Pseudogenes of this gene are present on chromosomes 1, 3, 9, 12 and 20, and on the X chromosome. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Apr 2014]"
"ELP3","protein_coding","ENSG00000134014","Enables acetyltransferase activity and phosphorylase kinase regulator activity. Involved in regulation of transcription by RNA polymerase II and tRNA wobble uridine modification. Located in cytosol and nucleolus. Part of elongator holoenzyme complex. [provided by Alliance of Genome Resources, Apr 2022]"
"EMC7","protein_coding","ENSG00000134153","Contributes to membrane insertase activity. Involved in protein insertion into ER membrane by stop-transfer membrane-anchor sequence and tail-anchored membrane protein insertion into ER membrane. Is integral component of endoplasmic reticulum membrane. Part of EMC complex. [provided by Alliance of Genome Resources, Apr 2022]"
"PSRC1","protein_coding","ENSG00000134222","This gene encodes a proline-rich protein that is a target for regulation by the tumor suppressor protein p53. The encoded protein plays an important role in mitosis by recruiting and regulating microtubule depolymerases that destabalize microtubules. Alternatively spliced transcript variants encoding different isoforms have been described. [provided by RefSeq, Apr 2014]"
"SORT1","protein_coding","ENSG00000134243","This gene encodes a member of the VPS10-related sortilin family of proteins. The encoded preproprotein is proteolytically processed by furin to generate the mature receptor. This receptor plays a role in the trafficking of different proteins to either the cell surface, or subcellular compartments such as lysosomes and endosomes. Expression levels of this gene may influence the risk of myocardial infarction in human patients. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2015]"
"KIDINS220","protein_coding","ENSG00000134313","This gene encodes a transmembrane protein that is preferentially expressed in the nervous system where it controls neuronal cell survival, differentiation into exons and dendrites, and synaptic plasticity. The encoded protein interacts with membrane receptors, cytosolic signaling components, and cytoskeletal proteins, serving as a scaffold that mediates crosstalk between the neurotrophin pathway and several other intracellular signaling pathways. Aberrant expression of this gene is associated with the onset of various neuropsychiatric disorders and neurodegenerative diseases, including Alzheimer's disease. Naturally occurring mutations in this gene are associated with a syndrome characterized by spastic paraplegia, intellectual disability, nystagmus and obesity. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Feb 2017]"
